,Unnamed: 0,Order Date,Brand,Sneaker Name,Release Date,Shoe Size,Buyer Region,Turnover Days,Profit,Profit Ratio,Model,Black,White,Grey,Red,Green,Neo,Orange,Tan/Brown,Pink,Blue,Colorful,Turnover Weeks,color
1250,1331,2017-11-02,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Michigan,54,1460.0,7.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1254,1335,2017-11-02,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Illinois,54,1040.0,6.5,air-presto,1.0,1.0,,,,,,,,,,8.0,Black
1268,1349,2017-11-03,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Iowa,55,1460.0,7.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1270,1351,2017-11-03,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,55,1030.0,6.44,air-presto,1.0,1.0,,,,,,,,,,8.0,Black
1279,1360,2017-11-04,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Massachusetts,56,1514.0,7.97,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1311,1395,2017-11-06,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,Georgia,58,1470.0,7.74,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1313,1397,2017-11-06,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,10.0,California,2,700.0,4.67,air-force-1,,1.0,,,,,,,,,,0.0,White
1327,1413,2017-11-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,New Jersey,59,1360.0,7.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1328,1414,2017-11-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.0,California,59,1950.0,10.26,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1329,1415,2017-11-07,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,59,1411.0,7.43,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,8.0,White
1332,1418,2017-11-07,Off-White,nike-air-presto-off-white,2017-09-09,12.0,California,59,1188.0,7.42,air-presto,1.0,1.0,,,,,,,,,,8.0,Black
1333,1419,2017-11-07,Off-White,nike-blazer-mid-off-white,2017-09-09,9.0,Georgia,59,670.0,5.15,blazer-mid,,1.0,,,,,,,,,,8.0,White
1351,1438,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Wisconsin,60,1360.0,7.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1352,1439,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Texas,60,1110.0,5.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1353,1440,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.0,New Jersey,60,1311.0,6.9,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1354,1441,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,New York,60,1315.0,6.92,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1355,1442,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,New York,60,1209.0,6.36,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1356,1443,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,New York,60,1170.0,6.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1357,1444,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Minnesota,60,1210.0,6.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1358,1445,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Illinois,60,1260.0,6.63,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1359,1446,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Texas,60,1190.0,6.26,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1360,1447,2017-11-08,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Massachusetts,60,1460.0,7.68,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1363,1450,2017-11-08,Off-White,nike-air-max-90-off-white,2017-09-09,8.5,Texas,60,730.0,4.56,air-max-90,,1.0,,,,,,1.0,,1.0,1.0,9.0,White
1364,1451,2017-11-08,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Georgia,60,1160.0,7.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1365,1452,2017-11-08,Off-White,nike-air-presto-off-white,2017-09-09,8.0,Washington,60,1065.0,6.66,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1393,1483,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,New Jersey,61,1191.0,6.27,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1394,1484,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,New Jersey,61,1211.0,6.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1395,1485,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New Jersey,61,1060.0,5.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1396,1486,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,California,61,1045.0,5.5,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1398,1488,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,New York,61,990.0,5.21,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1399,1489,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Illinois,61,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1400,1490,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Texas,61,1210.0,6.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1401,1491,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,61,1208.0,6.36,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1402,1492,2017-11-09,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,14.0,Florida,61,1610.0,8.47,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1404,1494,2017-11-09,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,9.5,Colorado,5,950.0,6.33,air-force-1,,1.0,,,,,,,,,,1.0,White
1410,1500,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,61,865.0,5.41,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1411,1501,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,61,860.0,5.38,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1412,1502,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Florida,61,790.0,4.94,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1413,1503,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,6.0,New York,61,892.0,5.58,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1414,1504,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,12.0,New Jersey,61,895.0,5.59,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1415,1505,2017-11-09,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Ohio,61,890.0,5.56,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1429,1519,2017-11-09,Off-White,nike-zoom-fly-off-white,2017-11-01,9.0,California,8,1530.0,9.0,zoom-fly,,1.0,,,,,,,,,,1.0,White
1443,1538,2017-11-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,California,62,1210.0,6.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1444,1539,2017-11-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Massachusetts,62,1089.0,5.73,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1445,1540,2017-11-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,New Jersey,62,1230.0,6.47,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1446,1541,2017-11-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Ohio,62,1140.0,6.0,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1447,1542,2017-11-10,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,New York,62,970.0,5.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1448,1543,2017-11-10,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,10.0,Texas,6,760.0,5.07,air-force-1,,1.0,,,,,,,,,,1.0,White
1458,1553,2017-11-10,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,62,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1459,1554,2017-11-10,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,62,1040.0,6.5,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1460,1555,2017-11-10,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Florida,62,890.0,5.56,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1461,1556,2017-11-10,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Georgia,62,1030.0,6.44,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1485,1582,2017-11-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Oregon,63,1190.0,6.26,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1486,1583,2017-11-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,14.0,Tennessee,63,1510.0,7.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1487,1584,2017-11-11,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Illinois,63,1085.0,5.71,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1504,1601,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,63,750.0,4.69,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1505,1602,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New York,63,770.0,4.81,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1506,1603,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,63,795.0,4.97,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1507,1604,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,8.0,California,63,926.0,5.79,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1508,1605,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,63,777.0,4.86,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1509,1606,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,63,800.0,5.0,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1510,1607,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,7.0,New Jersey,63,820.0,5.12,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1511,1608,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Colorado,63,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1512,1609,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,13.0,Alabama,63,770.0,4.81,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1514,1611,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Illinois,63,829.0,5.18,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1515,1612,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,12.0,Colorado,63,755.0,4.72,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1516,1613,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Florida,63,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1517,1614,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,63,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1518,1615,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,8.0,New York,63,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1519,1616,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,8.0,New Jersey,63,750.0,4.69,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1520,1617,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,63,790.0,4.94,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1521,1618,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Delaware,63,748.0,4.68,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1522,1619,2017-11-11,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,63,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1545,1643,2017-11-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.5,Texas,64,1130.0,5.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1546,1644,2017-11-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,Michigan,64,1310.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1547,1645,2017-11-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Pennsylvania,64,1310.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1548,1646,2017-11-12,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Michigan,64,1309.0,6.89,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1562,1660,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,64,800.0,5.0,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1563,1661,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Nevada,64,810.0,5.06,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1566,1664,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,64,795.0,4.97,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1567,1665,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,8.0,California,64,795.0,4.97,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1568,1666,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,13.0,New York,64,705.0,4.41,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1570,1668,2017-11-12,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,64,809.0,5.06,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1611,1713,2017-11-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,New Jersey,65,1215.0,6.39,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1612,1714,2017-11-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,California,65,1210.0,6.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1613,1715,2017-11-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,Kentucky,65,1205.0,6.34,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1614,1716,2017-11-13,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,14.0,Michigan,65,1560.0,8.21,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1628,1730,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Florida,65,830.0,5.19,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1629,1731,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Nevada,65,779.0,4.87,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1630,1732,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,8.0,Nevada,65,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1631,1733,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,12.0,California,65,720.0,4.5,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1632,1734,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Florida,65,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1633,1735,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Florida,65,790.0,4.94,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1634,1736,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,11.0,California,65,755.0,4.72,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1635,1737,2017-11-13,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New Jersey,65,800.0,5.0,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1670,1774,2017-11-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,13.0,California,66,1245.0,6.55,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1671,1775,2017-11-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Florida,66,1290.0,6.79,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1672,1776,2017-11-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,California,66,1186.0,6.24,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1673,1777,2017-11-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,California,66,1330.0,7.0,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1674,1778,2017-11-14,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,New York,66,1085.0,5.71,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,9.0,White
1684,1788,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,66,809.0,5.06,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1685,1789,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Virginia,66,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1686,1790,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,8.0,New York,66,790.0,4.94,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1687,1791,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,9.0,New York,66,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1688,1792,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,66,920.0,5.75,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1689,1793,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,9.0,California,66,879.0,5.49,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1690,1794,2017-11-14,Off-White,nike-air-presto-off-white,2017-09-09,11.0,Maryland,66,745.0,4.66,air-presto,1.0,1.0,,,,,,,,,,9.0,Black
1691,1795,2017-11-14,Off-White,nike-air-vapormax-off-white,2017-09-09,4.5,California,66,1250.0,5.0,air-vapormax,1.0,1.0,,,,,,,,,,9.0,Black
1724,1829,2017-11-15, Yeezy,adidas-yeezy-boost-350-v2-semi-frozen-yellow,2017-11-18,7.5,Kentucky,-3,1180.0,5.36,yeezy-boost-350,1.0,,,,,1.0,,,,,1.0,-0.0,Black
1733,1838,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Florida,67,1185.0,6.24,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1734,1839,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,California,67,1075.0,5.66,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1735,1840,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,Texas,67,1162.0,6.12,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1736,1841,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Ohio,67,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1737,1842,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.0,Vermont,67,1060.0,5.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1738,1843,2017-11-15,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.0,Hawaii,67,1170.0,6.16,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1753,1858,2017-11-15,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,67,840.0,5.25,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1754,1859,2017-11-15,Off-White,nike-air-presto-off-white,2017-09-09,10.0,California,67,776.0,4.85,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1755,1860,2017-11-15,Off-White,nike-air-presto-off-white,2017-09-09,10.0,North Carolina,67,815.0,5.09,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1756,1861,2017-11-15,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New York,67,750.0,4.69,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1791,1900,2017-11-16, Yeezy,adidas-yeezy-boost-350-v2-semi-frozen-yellow,2017-11-18,11.0,Hawaii,-2,955.0,4.34,yeezy-boost-350,1.0,,,,,1.0,,,,,1.0,-0.0,Black
1808,1917,2017-11-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Oregon,68,1260.0,6.63,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1809,1918,2017-11-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Colorado,68,1126.0,5.93,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1810,1919,2017-11-16,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.5,Oregon,68,1160.0,6.11,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1837,1946,2017-11-16,Off-White,nike-air-presto-off-white,2017-09-09,11.0,New Jersey,68,750.0,4.69,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1839,1948,2017-11-16,Off-White,nike-air-presto-off-white,2017-09-09,9.0,Iowa,68,811.0,5.07,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1895,2010,2017-11-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,California,69,1135.0,5.97,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1896,2011,2017-11-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Florida,69,1125.0,5.92,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1897,2012,2017-11-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Delaware,69,1060.0,5.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1898,2013,2017-11-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,10.0,Connecticut,69,1173.0,6.17,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1899,2014,2017-11-17,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,Ohio,69,1130.0,5.95,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1905,2020,2017-11-17,Off-White,nike-air-force-1-low-virgil-abloh-off-white-af100,2017-11-04,11.0,California,13,720.0,4.8,air-force-1,,1.0,,,,,,,,,,2.0,White
1918,2033,2017-11-17,Off-White,nike-air-presto-off-white,2017-09-09,7.0,New York,69,885.0,5.53,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1919,2034,2017-11-17,Off-White,nike-air-presto-off-white,2017-09-09,10.0,Delaware,69,814.0,5.09,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1920,2035,2017-11-17,Off-White,nike-air-presto-off-white,2017-09-09,7.0,California,69,889.0,5.56,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1921,2036,2017-11-17,Off-White,nike-air-presto-off-white,2017-09-09,10.0,New York,69,794.0,4.96,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
1974,2105,2017-11-18, Yeezy,adidas-yeezy-boost-350-v2-semi-frozen-yellow,2017-11-18,12.5,New Jersey,0,955.0,4.34,yeezy-boost-350,1.0,,,,,1.0,,,,,1.0,0.0,Black
1989,2120,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,8.5,California,70,1110.0,5.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1990,2121,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.5,Illinois,70,1070.0,5.63,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1991,2122,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,12.0,Oregon,70,1020.0,5.37,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1992,2123,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,Delaware,70,1110.0,5.84,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1993,2124,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,California,70,1115.0,5.87,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1994,2125,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,11.5,South Carolina,70,1060.0,5.58,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
1995,2126,2017-11-18,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,7.0,Texas,70,1375.0,7.24,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
2001,2132,2017-11-18,Off-White,nike-air-force-1-low-off-white,2017-11-01,5.0,New York,17,1180.0,6.94,air-force-1,,1.0,,,,,,,,,,2.0,White
2022,2153,2017-11-18,Off-White,nike-air-presto-off-white,2017-09-09,11.0,District of Columbia,70,745.0,4.66,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
2023,2154,2017-11-18,Off-White,nike-air-presto-off-white,2017-09-09,8.0,New York,70,889.0,5.56,air-presto,1.0,1.0,,,,,,,,,,10.0,Black
2090,2233,2017-11-19,Off-White,air-jordan-1-retro-high-off-white-chicago,2017-09-09,9.0,California,71,1065.0,5.61,air-jordan-1-retro-high,,1.0,,1.0,,,,,,,1.0,10.0,White
